State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,Strata_Determining_Factors,Number_Counties,Population_Size,Population_Density,ALE,All_Death,Health_Status,Unhealthy_Days,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic
20,193,Thomas,Kansas,KS,39,"frontier status, population size, poverty, age",51,7639,7,78.1,801,7.5,4.8,10.2,27.1,57.2,13,2.7,97.9,0.7,0.4,0.5,2.2
20,197,Wabaunsee,Kansas,KS,56,"frontier status, population size, poverty, age, population density",39,6919,9,77.6,820.9,11.9,5.6,7.5,23.4,61.2,12.9,2.4,98.2,0.5,0.5,0.3,2.2
20,201,Washington,Kansas,KS,58,"frontier status, population size, poverty, age, population density",48,6009,7,78.7,756.6,19.4,6.2,10.5,22.5,54.1,18.6,4.9,99.2,0.1,0.5,0,1.1
20,205,Wilson,Kansas,KS,62,"frontier status, population size, poverty, age, population density",32,9834,17,75.6,943.6,22.5,5.7,13,23.6,57.3,15.6,3.6,97.3,0.6,1,0.4,2
20,209,Wyandotte,Kansas,KS,6,"frontier status, population size, poverty",53,155750,1029,73.2,1062.5,17.6,6.3,16.1,29,60.3,9,1.7,68.3,27,0.8,1.8,21
21,1,Adair,Kentucky,KY,73,"frontier status, population size, poverty, age, population density",23,17573,43,75.4,923.1,32.1,8.1,20,24.1,60.8,13.2,1.9,95.8,3,0.2,0.4,0.7
21,3,Allen,Kentucky,KY,65,"frontier status, population size, poverty, age, population density",30,18706,54,74.6,1072.7,30.9,9.8,14.8,25,61.9,11.9,1.3,97.9,1.3,0.1,0.2,0.9
21,5,Anderson,Kentucky,KY,37,"frontier status, population size, poverty, age",30,20394,101,76.2,905.2,13.8,5.2,9.2,25.6,63.2,9.9,1.3,96.8,2.4,0,0.3,0.9
21,7,Ballard,Kentucky,KY,64,"frontier status, population size, poverty, age, population density",41,8277,33,74.7,1101.7,26.5,7.7,13.6,22.7,60.9,14.6,1.8,95.5,3.7,0,0.2,0.8
21,9,Barren,Kentucky,KY,50,"frontier status, population size, poverty, age, population density",27,40073,82,76.3,935.6,25.4,6.9,15.3,23.8,61.3,13.1,1.8,94.8,3.9,0.2,0.5,1.2
21,11,Bath,Kentucky,KY,72,"frontier status, population size, poverty, age, population density",32,11626,42,75,1007.7,29,8.1,18.5,24.4,61.4,12.3,1.9,97.5,1.7,0.3,0,0.9
21,13,Bell,Kentucky,KY,53,"frontier status, population size, poverty, age, population density",27,29665,82,73.1,1164.5,35.1,9.7,25.8,23.9,62.1,12.4,1.6,96.2,2.6,0.2,0.4,0.7
21,15,Boone,Kentucky,KY,46,"frontier status, population size, poverty, age, population density",26,106272,432,77,909.2,15.9,6.9,7.1,27.7,63.9,7.6,0.8,94.5,2.4,0.2,1.8,2.4
21,19,Boyd,Kentucky,KY,32,"frontier status, population size, poverty, age",37,49594,310,74.3,1073.3,27.7,8.1,15.3,22.2,62.2,13.9,1.6,95.9,2.9,0.1,0.4,1.5
21,21,Boyle,Kentucky,KY,32,"frontier status, population size, poverty, age",37,28363,156,75.3,1020.8,15.7,6.9,13.3,23.3,62.9,11.9,1.9,88.6,9.1,0.4,0.9,1.8
21,23,Bracken,Kentucky,KY,64,"frontier status, population size, poverty, age, population density",41,8670,43,74.2,1050.6,25.5,6.7,11.7,24.3,62.3,11.8,1.6,98.9,0.6,0.3,0.1,0.5
21,25,Breathitt,Kentucky,KY,68,"frontier status, population size, poverty, age, population density",34,15957,32,72.8,1212.5,33,8.3,26.2,24.1,63.9,10.7,1.2,98.9,0.4,0,0.5,0.7
21,27,Breckinridge,Kentucky,KY,72,"frontier status, population size, poverty, age, population density",32,19293,34,76.1,979.5,26.2,7.4,15.4,23.9,62.4,12.3,1.4,96.2,2.8,0.2,0.1,0.9
21,29,Bullitt,Kentucky,KY,46,"frontier status, population size, poverty, age, population density",26,68474,229,76.3,938.1,18.1,6.6,9.5,25.4,65.7,8.2,0.7,97.8,0.8,0.3,0.3,0.9
21,31,Butler,Kentucky,KY,44,"frontier status, population size, poverty, age",33,13414,31,74.6,1021.1,27,8.2,16.1,24.2,62.6,11.8,1.3,98.7,0.6,0.1,0.2,1.6
21,33,Caldwell,Kentucky,KY,64,"frontier status, population size, poverty, age, population density",41,12973,37,75.1,1021.3,20.5,7.2,14.5,22.4,60.5,14.7,2.4,94.5,4.8,0.1,0.2,0.6
21,35,Calloway,Kentucky,KY,50,"frontier status, population size, poverty, age, population density",27,35122,91,76.9,879.5,23.6,6.3,14.8,20.8,64.3,12.8,2.1,93,4,0.2,2.1,1.5
21,37,Campbell,Kentucky,KY,19,"frontier status, population size, poverty, age",37,87251,576,75.8,1003.6,16.8,6.6,10.3,25.8,61.5,11.3,1.4,96.2,2.1,0.2,0.7,1.1
21,43,Carter,Kentucky,KY,52,"frontier status, population size, poverty, age, population density",40,27306,67,73.6,1104.3,33.5,9.4,20.4,24.4,62.4,11.8,1.5,98.9,0.2,0.3,0.2,0.6
21,45,Casey,Kentucky,KY,72,"frontier status, population size, poverty, age, population density",32,16290,37,74.8,1021.3,34.3,8.6,21.2,24,61.2,13,1.9,98.9,0.4,0.3,0.1,2
21,47,Christian,Kentucky,KY,22,"frontier status, population size, poverty, age",28,70145,97,74.7,1043.9,21.3,7.4,15.9,32.9,57.1,8.7,1.3,73.5,22.4,0.4,1.3,4.5
21,49,Clark,Kentucky,KY,32,"frontier status, population size, poverty, age",37,34887,137,75.5,981.6,23.9,8.3,12.4,24,63.3,11.3,1.4,94.2,4.8,0.2,0.3,1.3
21,51,Clay,Kentucky,KY,69,"frontier status, population size, poverty, age, population density",45,24146,51,72.7,1092.4,43.5,11.6,30.3,24.3,64.9,9.6,1.2,94.3,5,0.2,0.1,1.4
21,53,Clinton,Kentucky,KY,73,"frontier status, population size, poverty, age, population density",23,9559,48,74,1032.6,31.5,7.9,21.7,22.7,60.9,14.5,1.9,98.9,0.1,0.2,0.6,2.5
21,55,Crittenden,Kentucky,KY,63,"frontier status, population size, poverty, age, population density",32,8984,25,74.5,1063.1,27.7,7.4,16.8,21.8,61.1,14.8,2.4,98.8,0.6,0,0.1,0.5
21,57,Cumberland,Kentucky,KY,71,"frontier status, population size, poverty, age, population density",33,7147,23,74,1090.2,28.8,7.9,20.7,22.6,58.5,17.1,1.8,95.8,3.4,0.1,0.2,0.7
21,59,Daviess,Kentucky,KY,22,"frontier status, population size, poverty, age",28,93060,201,76,913,18.8,6.6,13,26,59.8,12.4,1.8,93.4,4.7,0.1,0.6,1.2
21,61,Edmonson,Kentucky,KY,44,"frontier status, population size, poverty, age",33,12030,40,75.2,901.9,24,6.8,16.3,22.7,62.9,12.9,1.6,98.6,0.6,0.4,0.2,0.9
21,63,Elliott,Kentucky,KY,68,"frontier status, population size, poverty, age, population density",34,6902,30,73.8,951.7,32.8,9.1,21.8,24.3,61.9,11.7,2.1,99.7,0,0,0,0.6
21,67,Fayette,Kentucky,KY,14,"frontier status, population size, poverty, age",40,268080,942,76.3,897.3,13.8,5.7,13,23.4,66.2,9.2,1.3,81.7,13.6,0.2,3,4.8
21,69,Fleming,Kentucky,KY,72,"frontier status, population size, poverty, age, population density",32,14610,42,75.3,1017.6,26.7,8.3,16.8,24.8,61.9,11.9,1.4,97.7,1.5,0.1,0.2,0.8
21,71,Floyd,Kentucky,KY,53,"frontier status, population size, poverty, age, population density",27,42218,107,73,1170.1,37.7,10.9,24.1,23.2,64.7,10.8,1.3,97.9,1.4,0.1,0.3,0.7
21,73,Franklin,Kentucky,KY,28,"frontier status, population size, poverty, age",39,48207,229,75.9,994.3,18.5,5.8,10.9,23.3,64.2,11.1,1.4,88,9.5,0.1,1,2
21,81,Grant,Kentucky,KY,42,"frontier status, population size, poverty, age",53,24610,95,74.2,1037.8,28.9,9.7,12.5,27.9,62.6,8.6,1,98.5,0.4,0.2,0.5,1.2
21,83,Graves,Kentucky,KY,50,"frontier status, population size, poverty, age, population density",27,37625,68,75.3,988.3,29.1,8,15,24.7,59.7,13.4,2.2,93.7,4.6,0.3,0.3,4.4
21,85,Grayson,Kentucky,KY,44,"frontier status, population size, poverty, age",33,25189,50,74.1,1070.5,27.9,7.5,16.1,24,61.8,13,1.2,98.5,0.6,0.1,0.2,1
21,87,Green,Kentucky,KY,64,"frontier status, population size, poverty, age, population density",41,11588,40,77,892.5,36.2,8.8,17.1,22.5,61.1,14,2.4,97,2.5,0,0.1,1.1
21,89,Greenup,Kentucky,KY,32,"frontier status, population size, poverty, age",37,37184,107,75.2,1014.5,30.1,8.3,14.6,22.8,61.4,14.2,1.6,98,0.7,0.2,0.5,0.6
21,91,Hancock,Kentucky,KY,39,"frontier status, population size, poverty, age",51,8613,46,76.1,979.1,18.9,6,11.1,26.2,62,10.8,1,98.4,1,0.3,0.2,1.3
21,93,Hardin,Kentucky,KY,20,"frontier status, population size, poverty, age",32,96947,154,76.1,920.7,20.2,7.1,11.3,27.8,61.3,9.8,1,83.3,11.7,0.4,2.2,3.3
21,95,Harlan,Kentucky,KY,53,"frontier status, population size, poverty, age, population density",27,31614,68,72,1229.9,37,9.8,26.6,24.5,62.2,11.8,1.5,95.8,2.5,0.4,0.5,0.7
21,97,Harrison,Kentucky,KY,65,"frontier status, population size, poverty, age, population density",30,18527,60,75,1018.4,16.2,5.1,12.7,24.2,62.2,11.6,1.9,96.6,2.3,0.3,0.3,1.6
21,99,Hart,Kentucky,KY,73,"frontier status, population size, poverty, age, population density",23,18319,44,75.2,1051.6,25.5,7.9,19.4,24.9,61.8,11.7,1.6,93.8,5.4,0.2,0.2,1.1
21,101,Henderson,Kentucky,KY,28,"frontier status, population size, poverty, age",39,45573,104,75.7,1001.2,19.9,7,13.3,24.4,62.4,11.7,1.5,91.3,7.4,0.1,0.4,1.4
21,103,Henry,Kentucky,KY,41,"frontier status, population size, poverty, age",47,15903,55,75,1080.9,23.6,8.3,12.8,25.4,62.1,11.1,1.4,95.2,3.5,0.3,0.4,2.7
21,105,Hickman,Kentucky,KY,62,"frontier status, population size, poverty, age, population density",32,5075,21,74.7,920.1,23.8,7.9,14.7,21.5,60.3,15.3,2.9,89.1,9.8,0.2,0.1,1
21,107,Hopkins,Kentucky,KY,50,"frontier status, population size, poverty, age, population density",27,46705,85,75.4,1026,21.9,7.3,15.3,23.9,61.2,13.1,1.9,92.2,6.2,0.2,0.5,1.2
21,109,Jackson,Kentucky,KY,69,"frontier status, population size, poverty, age, population density",45,13618,39,73.6,1100.9,38.5,9.8,22.7,24.9,63.3,10.7,1.1,99.4,0.1,0.2,0,0.5
21,111,Jefferson,Kentucky,KY,3,"frontier status, population size, poverty",39,699827,1817,75.3,975.1,17.2,6.6,13.3,25.1,61.6,11.7,1.6,76.6,20,0.2,1.7,2.3
21,113,Jessamine,Kentucky,KY,28,"frontier status, population size, poverty, age",39,43463,251,76.1,947.8,16.5,6.1,12.2,26.4,63.5,8.9,1.1,94.4,3.4,0.2,0.9,1.4
21,115,Johnson,Kentucky,KY,44,"frontier status, population size, poverty, age",33,24001,92,73.6,1104.8,34.5,10,21,23.6,63.8,11.3,1.3,99,0.3,0.1,0.3,0.7
21,117,Kenton,Kentucky,KY,15,"frontier status, population size, poverty, age",23,153665,949,76.1,987.5,17.9,6.8,10.7,27,62.1,9.7,1.3,93.6,4.2,0.1,0.9,1.4
21,119,Knott,Kentucky,KY,69,"frontier status, population size, poverty, age, population density",45,17561,50,72.8,1013.7,35.4,10.3,23.7,23.4,64.7,10.3,1.6,98.7,0.8,0.1,0.2,0.7
21,121,Knox,Kentucky,KY,53,"frontier status, population size, poverty, age, population density",27,32069,83,73.9,1068.9,32.4,10.3,26.3,26.1,61.3,11,1.6,97.8,1.1,0.2,0.2,0.7
21,123,Larue,Kentucky,KY,65,"frontier status, population size, poverty, age, population density",30,13699,52,77,928.5,22.4,5.7,14.4,23.8,60.6,13.7,1.9,95.6,3.4,0.2,0.2,1.1
21,125,Laurel,Kentucky,KY,8,"frontier status, population size, poverty",54,56338,129,75.1,1055.6,30.9,8.7,18.7,25.1,63.3,10.4,1.1,97.6,0.8,0.4,0.4,0.6
21,127,Lawrence,Kentucky,KY,69,"frontier status, population size, poverty, age, population density",45,16166,39,72.2,1142.9,29.7,8.7,22.6,23.8,63.4,11.5,1.3,99,0.2,0.3,0.1,0.4
21,129,Lee,Kentucky,KY,44,"frontier status, population size, poverty, age",33,7709,37,73.7,1106.3,35.9,10.1,26.5,21.3,63.9,12.9,1.8,95.3,4,0.3,0.1,0.5
21,131,Leslie,Kentucky,KY,68,"frontier status, population size, poverty, age, population density",34,11994,30,72.7,1124,44.9,11.6,25.6,22.7,64.6,11.6,1.1,99.5,0.1,0,0.2,0.6
21,133,Letcher,Kentucky,KY,53,"frontier status, population size, poverty, age, population density",27,24434,72,72.5,1192.7,36.2,10.8,21.8,22.6,64.3,11.9,1.2,98.9,0.6,0,0.3,0.5
21,135,Lewis,Kentucky,KY,68,"frontier status, population size, poverty, age, population density",34,13872,29,75.4,1090.8,33.1,8,23.7,24,63.1,11.3,1.6,99.2,0.3,0.2,0,0.5
21,137,Lincoln,Kentucky,KY,44,"frontier status, population size, poverty, age",33,25122,75,74.8,1039.9,21.2,10.1,17.5,24.9,61.8,12,1.4,97,2.5,0,0.1,1.4
21,139,Livingston,Kentucky,KY,63,"frontier status, population size, poverty, age, population density",32,9760,31,75.1,1044.5,30.4,9.5,11.6,21.1,63.5,13.8,1.6,99,0.2,0.4,0.1,0.8
21,141,Logan,Kentucky,KY,49,"frontier status, population size, poverty, age, population density",35,27169,49,75.5,981.9,22.1,8,14.9,25,60.9,12.2,1.9,91.3,7.3,0.2,0.2,1.6
21,143,Lyon,Kentucky,KY,64,"frontier status, population size, poverty, age, population density",41,8160,38,75.1,941,30.3,6.3,13,15.1,66,17.4,1.6,92.1,7,0.3,0.4,0.8
21,145,McCracken,Kentucky,KY,24,"frontier status, population size, poverty, age",35,64698,258,75.4,944.9,24.5,7.2,15.4,23.5,60.7,13.4,2.4,86.9,10.9,0.2,0.6,1.2
21,147,McCreary,Kentucky,KY,69,"frontier status, population size, poverty, age, population density",45,17233,40,73.4,1232.5,47.7,10.7,27.3,26.7,62,10.2,1.1,98,0.8,0.4,0.1,0.7
21,149,McLean,Kentucky,KY,64,"frontier status, population size, poverty, age, population density",41,9926,39,74.9,1083,27.4,9.1,13.9,24.1,61.4,12.9,1.7,99.2,0.4,0,0.1,1.3
21,151,Madison,Kentucky,KY,22,"frontier status, population size, poverty, age",28,77749,176,76.1,949.3,20,7.5,15,24.6,65.3,9,1.1,93.3,4.2,0.3,1,1.2
21,153,Magoffin,Kentucky,KY,69,"frontier status, population size, poverty, age, population density",45,13472,44,73.8,1162.5,40.5,9.8,26.8,25.4,63.4,10,1.2,99.4,0.2,0.2,0.1,0.5
21,155,Marion,Kentucky,KY,44,"frontier status, population size, poverty, age",33,18939,55,75.8,943.8,26.7,7.4,15.7,25.3,62.7,10.5,1.5,89.8,8.8,0,0.8,1.2
21,157,Marshall,Kentucky,KY,30,"frontier status, population size, poverty, age",57,30967,102,76.8,897.7,22.7,6.7,10.9,20.6,61.2,16,2.1,98.7,0.2,0.1,0.2,0.8
21,159,Martin,Kentucky,KY,69,"frontier status, population size, poverty, age, population density",45,12215,53,72.2,1176,41.2,10.4,26.7,26.4,62.8,9.8,1.1,99.5,0.1,0,0.1,0.7
21,161,Mason,Kentucky,KY,73,"frontier status, population size, poverty, age, population density",23,17140,71,74.2,1082.2,23.1,7.1,15.9,23.7,61.2,13.2,1.9,91.6,7,0.1,0.5,1.1
21,163,Meade,Kentucky,KY,29,"frontier status, population size, poverty, age",37,28447,92,75.3,943.3,22.2,7.9,10.9,27.3,64.2,7.8,0.8,92.8,4.5,0.7,0.7,2.4
21,165,Menifee,Kentucky,KY,68,"frontier status, population size, poverty, age, population density",34,6809,33,72.6,1034.4,30.9,8.8,22,24,62.3,12.7,1,98.4,1.4,0,0,1.1
21,167,Mercer,Kentucky,KY,65,"frontier status, population size, poverty, age, population density",30,21610,86,76.1,964.6,21.3,6.6,12.7,24.4,61.2,12.7,1.8,94.2,3.8,0.2,0.9,1.7
21,169,Metcalfe,Kentucky,KY,72,"frontier status, population size, poverty, age, population density",32,10197,35,74,1093.5,31,7.6,19.4,24.2,60.6,13.8,1.4,97.5,1.9,0.2,0.1,0.7
21,171,Monroe,Kentucky,KY,72,"frontier status, population size, poverty, age, population density",32,11660,35,74.6,1095.1,31.7,7.4,20.2,23.2,61.1,13.7,1.9,96.5,2.8,0.1,0.2,2.3
21,173,Montgomery,Kentucky,KY,44,"frontier status, population size, poverty, age",33,24256,122,75,995.5,25.9,8,14.5,25,62.3,11.1,1.6,95.8,3.3,0.1,0.1,1.3
21,175,Morgan,Kentucky,KY,44,"frontier status, population size, poverty, age",33,14334,38,73.8,929,31.9,7.8,24.5,21.2,66.5,10.6,1.7,95.2,4.5,0.1,0.1,0.7
21,177,Muhlenberg,Kentucky,KY,35,"frontier status, population size, poverty, age",27,31548,66,74.9,1028.9,23.7,8.5,17.3,22.6,62,13.4,2.1,94.7,4.7,0,0.1,0.8
21,179,Nelson,Kentucky,KY,29,"frontier status, population size, poverty, age",37,41088,97,75.4,957,18.9,6.5,11.8,26.6,62.7,9.6,1.1,93.3,5.3,0.1,0.8,1.1
21,183,Ohio,Kentucky,KY,72,"frontier status, population size, poverty, age, population density",32,23676,40,74.6,1039.4,24.3,7.8,16.2,24,61.8,12.7,1.4,98.3,0.9,0.1,0.2,1.3
21,185,Oldham,Kentucky,KY,48,"frontier status, population size, poverty, age, population density",31,53533,283,77.4,870.5,9.8,6.4,5.9,25.2,67.2,6.9,0.6,93.7,4.4,0.3,0.7,1.9
21,187,Owen,Kentucky,KY,63,"frontier status, population size, poverty, age, population density",32,11374,32,75,943.7,25.7,6.7,14.7,24.6,62.7,11.3,1.4,97.9,1.1,0.3,0.2,1.1
21,191,Pendleton,Kentucky,KY,42,"frontier status, population size, poverty, age",53,15125,54,74.2,1006.5,28.6,7.9,12,26.4,62.9,9.5,1.1,98.9,0.5,0.1,0.1,0.8
21,193,Perry,Kentucky,KY,53,"frontier status, population size, poverty, age, population density",27,29452,86,72.4,1254.3,36.3,10.3,23.3,24.5,63.6,10.7,1.1,97.4,1.6,0,0.7,0.6
21,195,Pike,Kentucky,KY,8,"frontier status, population size, poverty",54,66922,85,72.3,1208.5,37.8,11.2,20.7,22.9,64.2,11.7,1.2,98.5,0.5,0.1,0.4,0.7
21,199,Pulaski,Kentucky,KY,8,"frontier status, population size, poverty",54,59200,89,75.2,984.8,25.3,7,17.1,23.3,60.8,14.2,1.8,97.3,1.3,0.2,0.5,1.2
21,201,Robertson,Kentucky,KY,71,"frontier status, population size, poverty, age, population density",33,2279,23,75.3,1001.6,18.4,6.3,17.3,23.2,60.1,14.8,1.9,99,0.3,0,0.7,1
21,203,Rockcastle,Kentucky,KY,44,"frontier status, population size, poverty, age",33,16712,53,73.6,1036.5,33.1,8.2,19.5,23.6,62.6,12.1,1.7,99.2,0.2,0.1,0.1,0.6
21,205,Rowan,Kentucky,KY,44,"frontier status, population size, poverty, age",33,22226,79,75.4,955.6,21.8,7.5,18.7,24.5,63.9,10.2,1.3,96.3,1.6,0.2,1.2,1.3
21,207,Russell,Kentucky,KY,73,"frontier status, population size, poverty, age, population density",23,17020,67,75.4,974.5,28.1,8.6,19.8,22.6,61,14.6,1.8,98.9,0.7,0.1,0.2,0.9
21,209,Scott,Kentucky,KY,28,"frontier status, population size, poverty, age",39,39380,138,75.9,938,12.7,6.4,10,27.1,64.5,7.5,0.9,92.4,5.4,0.2,0.9,2
21,211,Shelby,Kentucky,KY,28,"frontier status, population size, poverty, age",39,38205,99,76.2,953.3,15.4,5.8,10,25.3,64.1,9.4,1.2,89.3,8.2,0.4,1,7.9
21,213,Simpson,Kentucky,KY,39,"frontier status, population size, poverty, age",51,17021,72,75.5,996.3,20.5,7,13.1,25.7,61.2,11.3,1.8,88.2,9.8,0.1,1.1,1
21,215,Spencer,Kentucky,KY,39,"frontier status, population size, poverty, age",51,15651,84,75.4,963.6,13.4,3.6,8.3,25.4,65.8,8.1,0.8,97.1,1.6,0.2,0.1,1.1
21,217,Taylor,Kentucky,KY,41,"frontier status, population size, poverty, age",47,23754,88,75.4,980,25.5,7.5,16.6,23.6,60.1,14.5,1.8,93.9,5.3,0.1,0.3,1.4
21,219,Todd,Kentucky,KY,63,"frontier status, population size, poverty, age, population density",32,11944,32,74.9,1093.4,28.2,8,16.5,26.9,59.9,11.8,1.4,90.7,8.6,0.2,0.2,1.9
21,221,Trigg,Kentucky,KY,63,"frontier status, population size, poverty, age, population density",32,13349,30,75.1,991.9,22.4,7.8,12.1,22.4,60.8,15.3,1.6,89.6,9.3,0.1,0.4,1
21,225,Union,Kentucky,KY,42,"frontier status, population size, poverty, age",53,15592,45,74.5,1075.9,26.7,8.5,14.1,27,60.4,11.1,1.5,85.1,13.6,0.2,0.3,1.6
21,227,Warren,Kentucky,KY,22,"frontier status, population size, poverty, age",28,98960,182,75.9,971,18.6,6,15.2,24.9,64.3,9.5,1.3,87.9,8.8,0.2,1.7,3.3
21,229,Washington,Kentucky,KY,64,"frontier status, population size, poverty, age, population density",41,11399,38,75.8,953.4,22,5.3,14,25.3,60.2,13,1.6,91.3,7.4,0.2,0.5,1.9
21,231,Wayne,Kentucky,KY,44,"frontier status, population size, poverty, age",33,20352,44,73.4,1014.4,31.9,9,22.6,24,62.1,12.4,1.5,97.6,1.5,0.2,0.1,2.4
21,233,Webster,Kentucky,KY,64,"frontier status, population size, poverty, age, population density",41,14161,42,74.9,988.4,20.6,5.4,13.8,24.3,60.9,12.9,1.9,95,4.3,0.1,0.3,4.2
21,235,Whitley,Kentucky,KY,53,"frontier status, population size, poverty, age, population density",27,38029,86,73.1,1143.8,34.9,10.7,23.1,26.1,60.7,11.8,1.4,98.3,0.4,0.3,0.3,0.9
21,237,Wolfe,Kentucky,KY,68,"frontier status, population size, poverty, age, population density",34,7070,32,72.6,1306.7,44.6,10.4,27.6,26,61.2,11.5,1.4,99.5,0.3,0,0.1,0.7
21,239,Woodford,Kentucky,KY,37,"frontier status, population size, poverty, age",30,24246,127,76.2,943.3,11.8,4.8,9.1,24.9,63.7,10.4,1,93.3,5.5,0.1,0.4,4.7
22,1,Acadia,Louisiana,LA,8,"frontier status, population size, poverty",54,59552,91,73.4,1072.4,23.9,5.9,19.9,29,58.7,10.9,1.4,80.3,18.9,0.2,0.2,1
22,3,Allen,Louisiana,LA,44,"frontier status, population size, poverty, age",33,25270,33,74.8,1043.6,19.8,5.7,20.5,24.3,63.4,10.9,1.4,72.6,24.5,1.6,0.6,4.5
22,5,Ascension,Louisiana,LA,23,"frontier status, population size, poverty, age",37,90501,310,75,989.7,14.7,5.3,11.4,28.6,64,6.7,0.8,78.6,19.8,0.3,0.8,3.4
22,7,Assumption,Louisiana,LA,69,"frontier status, population size, poverty, age, population density",45,23196,68,74.6,975.2,26.7,7.5,17.9,26.3,62.1,10.2,1.4,67.5,31.7,0.3,0.3,1.5
22,9,Avoyelles,Louisiana,LA,36,"frontier status, population size, poverty, age",23,42098,51,73.5,1113.1,23.6,5.3,23,26.4,60.4,11.6,1.6,67.8,30.5,1,0.3,1.1
22,11,Beauregard,Louisiana,LA,33,"frontier status, population size, poverty, age",41,34562,30,74.3,1004.3,22.7,6.7,15.3,25.9,62,10.7,1.3,84.4,13.4,0.6,0.7,2.2
22,13,Bienville,Louisiana,LA,71,"frontier status, population size, poverty, age, population density",33,15176,19,73.1,1038,23.3,6.6,20.6,25.4,57.3,14.6,2.7,57.6,41.9,0.2,0.2,1.2
22,15,Bossier,Louisiana,LA,20,"frontier status, population size, poverty, age",32,105541,126,75.6,970.1,15,5,13.4,27.6,61.2,10.1,1.1,75.2,21.3,0.6,1.5,3.8
22,17,Caddo,Louisiana,LA,7,"frontier status, population size, poverty",33,251309,285,74.1,991.1,16.4,5.4,19.7,26.7,59.9,11.6,1.9,51.3,46.5,0.4,0.9,1.9
22,19,Calcasieu,Louisiana,LA,6,"frontier status, population size, poverty",53,185419,173,74.3,1013.5,16,5.9,16.3,26.8,60.9,11,1.3,73.4,24.7,0.3,0.7,1.6
22,25,Catahoula,Louisiana,LA,66,"frontier status, population size, poverty, age, population density",37,10447,15,73.5,1061.2,27.5,6.7,22.4,24.5,60.6,13.3,1.6,71.8,27.6,0.2,0.2,1
22,27,Claiborne,Louisiana,LA,71,"frontier status, population size, poverty, age, population density",33,16309,22,73.8,958.4,22.7,4.7,22.3,23.6,59.4,14.6,2.5,51.6,48.1,0.1,0.1,1
22,29,Concordia,Louisiana,LA,68,"frontier status, population size, poverty, age, population density",34,19273,28,73.5,1014.6,22.5,6.1,23.9,25.8,58.9,13.3,2,60.5,38.6,0.2,0.4,1.7
22,31,De Soto,Louisiana,LA,36,"frontier status, population size, poverty, age",23,26383,30,72.6,1058.2,25.2,5.7,19.1,26.7,60.1,11.3,2,58.3,40.6,0.4,0.2,1.8
22,33,East Baton Rouge,Louisiana,LA,5,"frontier status, population size, poverty",25,411417,903,74.9,971.9,13.2,5,16.4,27.1,62.5,9.2,1.2,53.3,43.3,0.2,2.4,2.2
22,37,East Feliciana,Louisiana,LA,69,"frontier status, population size, poverty, age, population density",45,20823,46,73.9,1149.8,19.7,4.6,17.7,24.6,63.8,10.7,1,54,45.1,0.2,0.3,0.9
22,39,Evangeline,Louisiana,LA,52,"frontier status, population size, poverty, age, population density",40,35540,54,73.2,1125.3,24.4,5.8,24.2,28.6,59.1,10.8,1.5,70.2,29.1,0.2,0.3,1.2
22,41,Franklin,Louisiana,LA,76,"frontier status, population size, poverty, age, population density",38,20380,33,71.6,1125.7,24.2,5.5,24.2,26.8,57.4,13.9,1.9,67.9,31.3,0.3,0.2,0.8
22,43,Grant,Louisiana,LA,68,"frontier status, population size, poverty, age, population density",34,19503,30,74.1,1101.1,24.1,7.3,18.2,26.8,60.8,11.1,1.3,86.5,11.2,0.8,0.3,1.4
22,45,Iberia,Louisiana,LA,8,"frontier status, population size, poverty",54,74388,129,74.8,977,21.5,5.3,19.7,28.9,59.5,10.2,1.4,65,31.6,0.3,2.2,1.7
22,47,Iberville,Louisiana,LA,52,"frontier status, population size, poverty, age, population density",40,32386,52,73.2,1104.7,23.7,5.9,20.4,25.8,63,10,1.3,49.5,49.8,0.2,0.3,1.3
